name,description,lat,lon,country,region,city,website,phone,email,difficulty,max_depth,entry_type,site_type,osm_id,osm_type,tags
Pink Beach,,12.0628465,-68.2822351,,,,https://www.shorediving.com/Earth/ABC/BonaireS/Pink_Beach/index.htm,,,,,,,663869404,node,"{""name"": ""Pink Beach"", ""source"": ""http://www.dive-links.com/tauchplatz.php?id=359"", ""sport"": ""scuba_diving"", ""website"": ""https://www.shorediving.com/Earth/ABC/BonaireS/Pink_Beach/index.htm""}"
Tori's Reef,,12.0701968,-68.2805412,,,,https://www.zentacle.com/Beach/1457/toris-reef,,,,,,,663869405,node,"{""name"": ""Tori's Reef"", ""sport"": ""scuba_diving"", ""website"": ""https://www.zentacle.com/Beach/1457/toris-reef""}"
Atlantis,,12.0448994,-68.267482,,,,https://www.shorediving.com/Earth/ABC/BonaireS/Atlantis/index.htm,,,,,,,663869406,node,"{""name"": ""Atlantis"", ""source"": ""http://www.dive-links.com/tauchplatz.php?id=389"", ""sport"": ""scuba_diving"", ""website"": ""https://www.shorediving.com/Earth/ABC/BonaireS/Atlantis/index.htm""}"
Red Beryl,,12.0466404,-68.2685291,,,,https://www.shorediving.com/Earth/ABC/BonaireS/Red_Beryl/index.htm,,,,,,,663869407,node,"{""name"": ""Red Beryl"", ""source"": ""http://www.dive-links.com/tauchplatz.php?id=388"", ""sport"": ""scuba_diving"", ""website"": ""https://www.shorediving.com/Earth/ABC/BonaireS/Red_Beryl/index.htm""}"
White Slave,,12.0575572,-68.2812043,,,,https://www.divers-guide.com/en/dive-spots/white-slave,,,,,,,663869408,node,"{""name"": ""White Slave"", ""scuba_diving:divespot"": ""yes"", ""scuba_diving:entry"": ""shore"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/white-slave""}"
Aquarius,,12.0983883,-68.284795,,,,https://www.divers-guide.com/en/dive-spots/aquarius,,,,,,,663869409,node,"{""name"": ""Aquarius"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/aquarius""}"
Larry's Lair,,12.0952821,-68.2840519,,,,https://www.divers-guide.com/en/dive-spots/larrys-lair,,,,,,,663869410,node,"{""name"": ""Larry's Lair"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/larrys-lair""}"
White Hole,,12.0940583,-68.2280778,,,,https://www.divers-guide.com/en/white-hole,,,,,,,663869411,node,"{""name"": ""White Hole"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/white-hole""}"
Jeannie's Glory,,12.0867114,-68.282629,,,,https://www.divers-guide.com/en/dive-spots/jeannies-glory,,,,,,,663869412,node,"{""name"": ""Jeannie's Glory"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/jeannies-glory""}"
Bachelor's Beach,,12.1255594,-68.2873207,,,,https://www.divers-guide.com/en/dive-spots/bachelors-beach,,,,,,,663869413,node,"{""name"": ""Bachelor's Beach"", ""scuba_diving:divespot"": ""yes"", ""sport"": ""scuba_diving"", ""website"": ""https://www.divers-guide.com/en/dive-spots/bachelors-beach""}"
